Source,Species,Family,Individual,Block,NewBlock,Treatment,Week,Height,Leaves,Flowering,StartWeek,EndWeek,Death
upslope,SoFl,Asteraceae,16,2,2,bury,6,5.5,6,N,1,9,1
upslope,SoFl,Asteraceae,16,2,2,bury,7,.,.,n,1,9,1
upslope,SoFl,Asteraceae,16,2,2,bury,8,3.6,2,n,1,9,1
upslope,SoFl,Asteraceae,16,2,2,bury,9,.,.,n,1,9,1
upslope,SoFl,Asteraceae,17,2,2,flood,1,4.1,6,N,1,9,0
upslope,SoFl,Asteraceae,17,2,2,flood,2,5,8,N,1,9,0
upslope,SoFl,Asteraceae,17,2,2,flood,3,7.4,8,N,1,9,0
upslope,SoFl,Asteraceae,17,2,2,flood,4,7.9,8,N,1,9,0
upslope,SoFl,Asteraceae,17,2,2,flood,5,8.3,7,N,1,9,0
upslope,SoFl,Asteraceae,17,2,2,flood,6,8,5,N,1,9,0
upslope,SoFl,Asteraceae,17,2,2,flood,7,7.9,7,n,1,9,0
upslope,SoFl,Asteraceae,17,2,2,flood,8,9.8,9,n,1,9,0
upslope,SoFl,Asteraceae,17,2,2,flood,9,10,7,n,1,9,0
upslope,SoFl,Asteraceae,18,2,2,flood,1,5,5,N,1,9,0
upslope,SoFl,Asteraceae,18,2,2,flood,2,7.4,7,N,1,9,0
upslope,SoFl,Asteraceae,18,2,2,flood,3,8,9,N,1,9,0
upslope,SoFl,Asteraceae,18,2,2,flood,4,8,9,N,1,9,0
upslope,SoFl,Asteraceae,18,2,2,flood,5,8,6,N,1,9,0
upslope,SoFl,Asteraceae,18,2,2,flood,6,8.2,6,N,1,9,0
upslope,SoFl,Asteraceae,18,2,2,flood,7,9.1,6,n,1,9,0
upslope,SoFl,Asteraceae,18,2,2,flood,8,9.6,7,n,1,9,0
upslope,SoFl,Asteraceae,18,2,2,flood,9,10.1,8,n,1,9,0
upslope,SoFl,Asteraceae,19,2,2,fertilizer,1,4.9,6,N,1,9,0
upslope,SoFl,Asteraceae,19,2,2,fertilizer,2,7.1,6,N,1,9,0
upslope,SoFl,Asteraceae,19,2,2,fertilizer,3,8.9,8,N,1,9,0
upslope,SoFl,Asteraceae,19,2,2,fertilizer,4,12,7,N,1,9,0
upslope,SoFl,Asteraceae,19,2,2,fertilizer,5,14,8,N,1,9,0
upslope,SoFl,Asteraceae,19,2,2,fertilizer,6,15,14,N,1,9,0
upslope,SoFl,Asteraceae,19,2,2,fertilizer,7,18.9,19,n,1,9,0
upslope,SoFl,Asteraceae,19,2,2,fertilizer,8,32.3,22,n,1,9,0
upslope,SoFl,Asteraceae,19,2,2,fertilizer,9,34.5,21,n,1,9,0
