"Acalypha.rhomboidea","Acer.saccharum","Adiantum.pedatum","Ageratina.altissima","Agrimonia.gryposepala","Agrostis.perennans","Agrostis.scabra","Alisma.subcordatum","Alliaria.petiolata","Ambrosia.artemisiifolia","Ambrosia.trifida","Amphicarpaea.bracteata","Anemone.canadensis","Apios.americana","Arctium.lappa","Arisaema.triphyllum","Asarum.canadense","Athyrium.filix.femina","Bidens.connata","Bidens.frondosa","Boehmeria.cylindrica","Brassica.nigra","Bromus.ciliatus","Calystegia.sepium","Carex.bullata","Caulophyllum.thalictroides","Chamaesyce.maculata","Chelone.glabra","Cicuta.maculata","Cinna.arundinacea","Circaea.lutetiana","Clematis.virginiana","Cryptotaenia.canadensis","Cynodon.dactylon","Cyperus.compressus","Cyperus.strigosus","Dactylis.glomerata","Daucus.carota","Decodon.verticillatus","Dichanthelium.clandestinum","Didiplis.diandra","Digitaria.cognata","Digitaria.sanguinalis","Dryopteris.camyloptera","Dryopteris.carthusiana","Dryopteris.marginalis","Echinochloa.muricata","Echinocystis.lobata","Eleocharis.intermedia","Elymus.canadensis","Elymus.virginicus","Epilobium.hirsutum","Eupatorium.purpureum","Eurybia.divaricata","Eutrochium.purpureum","Fallopia.japonica","Fragaria.vesca","Galium.aparine","Galium.asprellum","Galium.boreale","Galium.palustre","Galium.triflorum","Geranium.maculatum","Geum.laciniatum","Glechoma.hederacea","Glyceria.borealis","Halenia.deflexa","Helianthus.giganteus","Helianthus.strumosus","Heliopsis.helianthoides","Hemerocallis.fulva","Hieracium.paniculatum","Hydrocotyle.americana","Hylotelephium.telephium","Hypericum.mutilum","Impatiens.capensis","Impatiens.pallida","Lactuca.canadensis","Laportea.canadensis","Leersia.oryzoides","Lobelia.cardinalis","Ludwigia.palustris","Lycopus.uniflorus","Lysimachia.ciliata","Lysimachia.nummularia","Lysimachia.vulgaris","Lythrum.salicaria","Maianthemum.canadense","Maianthemum.racemosum","Marrubium.vulgare","Matteuccia.struthiopteris","Menispermum.canadense","Mimulus.ringens","Mitchella.repens","Mollugo.verticillata","Muhlenbergia.mexicana","Muhlenbergia.schreberi","Muhlenbergia.sobolifera","Myosotis.laxa","Myosoton.aquaticum","Oenothera.biennis","Onoclea.sensibilis","Oxalis.grandis","Oxalis.stricta","Panicum.capillare","Panicum.dichotomiflorum","Parthenocissus.quinquefolia","Paspalum.setaceum","Pastinaca.sativa","Peltandra.virginica","Penthorum.sedoides","Petasites.frigidus","Phytolacca.americana","Pilea.pumila","Plantago.major","Polygonum.arifolium","Polygonum.cespitosum","Polygonum.hydropiper","Polygonum.hydropiperoides","Polygonum.lapathifolium","Polygonum.persicaria","Polygonum.sagittatum","Polygonum.virginianum","Polystichum.acrostichoides","Potentilla.simplex","Prunella.vulgaris","Ranunculus.recurvatus","Rhamnus.cathartica","Rubus.allegheniensis","Rubus.hispidus","Rubus.occidentalis","Rubus.odoratus","Rubus.pubescens","Rumex.obtusifolius","Rumex.triangulivalvis","Sanicula.odorata","Scirpus.polyphyllus","Scutellaria.lateriflora","Sinapis.arvensis","Smilax.glauca","Solanum.dulcamara","Solanum.ptycanthum","Solidago.altissima","Solidago.canadensis","Solidago.flexicaulis","Solidago.gigantea","Stellaria.pubera","Symphyotrichum.dumosum","Symphyotrichum.lateriflorum","Teucrium.canadense","Thalictrum.pubescens","Thalictrum.thalictroides","Thelypteris.noveboracensis","Thelypteris.palustris","Toxicodendron.radicans","Trifolium.arvense","Trifolium.campestre","Trifolium.pratense","Trifolium.repens","Urtica.dioica","Veronica.americana","Viola.fimbriatula","Viola.pubescens","Vitis.riparia","Xanthium.strumarium"
"Symphyotrichum.dumosum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Symphyotrichum.lateriflorum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Teucrium.canadense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Thalictrum.pubescens",8.28768363295801,6874.54813350121,NA,12.9014456554295,534079.736037196,22783996.2345154,8543989.81859143,7048788.82140071,6.81384298689073,19.8220886891367,84.2097009138496,239.716265109606,8.60096377313432,NA,88.0801346104784,235145.336997431,61.7446670690094,NA,185124.936990675,65309.3343248836,555347.341999984,3.23044712955872,504113.308981225,226.120942796731,NA,1682.78425765901,13.670405992508,9.99648438202151,2.92632128277126,9.96800437238512,4.44762862010985,273414.769904596,4.72768206956103,842637.600473388,11.192644906366,11.1285648782761,41004.2560584083,4.80107287446835,8.03136352059848,2990387.04237488,NA,9.56928419475563,9.8426923146058,NA,NA,NA,NA,2014.50520307097,12.9014456554295,88565.597128244,106823.190386614,13.2737201079943,10.4236845692874,NA,NA,3.41760149812701,53.1740207276929,185798.822986237,4271987.60417251,413384.504758166,6.24489001099063,7.77504340823895,37.5936164793971,3417587.22964076,8.81252957365151,11.4489650187255,NA,13.3286458426953,30.7584134831431,82905.465859282,224.109218239679,11.5344050561787,NA,NA,NA,996826.32556986,5980788.35323602,NA,4.81312210701421,43.4248990355764,24121327.649575,13.9267261048676,12.4101654400737,3.58848157303336,11.8761652059914,11.918885224718,11.1967134755094,64.0189994929212,234.725142893236,7.10006711235887,NA,573.046331198447,3.37488147940042,15.8064069288374,13.6874939999987,1281589.12992062,6407988.54050189,NA,12.7092055711598,12.5441509517991,534377.754732634,NA,NA,12.3546294157291,1.76576077688029,669839.145276183,17618.6280927719,NA,15.5744982569708,NA,76896021.2336123,2.45640107677879,61977.8507283789,4.47136195720151,718321.742003393,NA,NA,97903.1329964513,178104.69932483,62.6225215711344,136585.907033287,118670.829300101,31.1286536425922,NA,NA,126846.508648121,8.88576389513023,190.394579460656,319793.040197041,10.4877645973773,572443.397942147,842430.72083678,NA,1.37985660486878,NA,NA,NA,11.4489650187255,NA,NA,272.774064803899,NA,13.5166139250923,1708787.16751515,1993589.05470224,854387.033924305,NA,NA,NA,NA,0,NA,11320790.6940595,NA,128.006264112347,NA,NA,47454.8545110606,114303.172862631,13.0509657209725,640786.439612748,NA,NA,31463.9773124314,1533.76828833693
"Thalictrum.thalictroides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Thelypteris.noveboracensis",11320798.9817431,4000124.34213476,13501.9319063183,11320803.5955051,3813678.4046831,4679834.06521313,1049532.12720709,1614714.8380043,6536057.6214919,6536050.11236829,6536012.93696545,11320550.9777944,11320782.0930957,2899.69043785999,6536010.701592,3919368.12675813,8004964.20809529,16085.5345158781,4208886.04339098,4254215.48901441,4394973.84467813,6536063.42493943,4088319.77557227,6535970.82671216,NA,4001909.59484184,11320804.3644655,11320800.6905439,11320787.7677382,4278934.95820693,6537103.21184324,4175549.79039558,11320785.9663774,3711900.17205006,4278861.5539226,4278872.27592425,4263358.5475373,6536064.33012268,4278899.7495986,3400873.050155,NA,11320800.2633437,6536067.23857873,NA,176.792027401665,173.443276029946,NA,8003583.39788231,11320803.5955051,4245382.13632336,4238481.49920755,6536069.22011793,11320801.117744,NA,NA,6536917.73494567,6536030.85549462,4208631.33735313,2877661.81161126,4122612.03320354,6536065.18315003,11320798.4691029,8004981.28546372,3226469.30418808,6536078.03898525,4278872.21159343,NA,11320777.3654136,11320759.935646,4247521.36978084,8004849.39901722,11320802.2284645,NA,NA,4468.92910512873,3902091.98572658,2018332.77365777,NA,11320785.8809374,4002561.58049141,4525673.43276034,4002508.912917,11320803.1042249,11320794.282541,6536068.41154132,6536097.96882845,6536068.04360963,6536024.71139338,8004841.8937642,6536065.65443747,655.560494109583,11320217.6477283,8005010.44665294,11320774.8876525,11320804.3815535,4098486.87635029,1857993.76533464,NA,6536068.89610027,6536068.80032853,4076880.90872396,454.940096682574,NA,6536068.9503558,6536060.60436052,4348232.76169641,3996290.18828476,NA,6536052.56297605,27119.8198865163,24785107.4942353,5660396.57689347,4255431.28656525,11320795.1654214,3748604.04927981,NA,NA,4241852.83216724,4983160.66865155,6536025.40557541,4227232.07398771,4234003.72260016,11320759.5654058,287.932926217201,2502.5386970035,4230913.22433568,11320799.5798234,6535951.63155779,4158008.20257967,4002524.18629649,4062515.85879544,3960498.92230017,NA,6536062.35372457,NA,NA,NA,8005016.28109927,NA,NA,6535905.05627814,NA,11320804.2106734,3398356.51053456,3525387.54967449,3955928.74408319,NA,NA,NA,NA,11320790.6940595,NA,0,58.2458390273503,6535987.65226566,NA,NA,4260920.44573402,4235654.15291163,6536159.48388448,4036662.84764106,NA,NA,3991434.8919784,6535194.10662063
"Thelypteris.palustris",NA,41511.7256130132,32.303191235542,NA,41644.627515763,25.2048110486867,373.119444658142,0.427200187265877,15007.4688408199,20308.1462137189,15394.8225092426,NA,NA,3.84480168539289,43361.9116826126,46342.2135934136,4.61376202247147,162511.464906708,28177.6318946127,25390.9015732234,28.6224125468137,11049.5517684509,38060.7358435069,25580.2914569747,NA,841.683066667021,6.04152298679729,NA,NA,37.1664162921313,72282.0705693676,123.460854119838,NA,30743.7152209929,3.84480168539289,22.6416099250915,30737.5974973636,31058.5360450041,63.6528279026156,12.3888054307104,NA,NA,30246.3119204526,NA,21539.016751822,91.4721040973695,22.1979728804231,23.6793792148358,NA,53762.165267219,2258.38826975434,25682.1327009688,NA,NA,NA,82007.0661892386,27649.7703267943,30806.7886799608,45.7104200374488,31040.9198533973,31058.5623606555,NA,0.427200187265876,21.7872095505597,30877.7520616188,37.1664162921313,NA,NA,NA,88.6611141030835,23.3988427064246,NA,NA,NA,17.5152076779009,32917.8908306495,41756.2880013504,NA,NA,789.356653512635,1405.66615572973,30357.5626412008,NA,NA,30305.1014375488,28488.7780292929,30346.5623437781,41664.9294032833,53754.7168339088,29857.9527111242,106375.652680181,NA,53801.8636717214,NA,NA,20.932809176028,22.6416099250915,NA,30331.8677683981,28196.4554431046,30326.5797025694,41438.1587184278,NA,38072.1377010478,32840.9332649321,20.7368181021101,46354.0814987741,NA,11413.4058616298,14.9520065543057,46618.2279240681,83.2968648047598,491.712512167018,NA,24677.8173415597,NA,NA,36178.9288564361,NA,21709.6912218804,36193.0114658634,41726.4408995866,NA,205.961754284624,46623.0390192521,30465.7127204079,NA,31253.0958436336,33.0368144847425,687.436138615072,42.2928185393218,16.9177626890939,NA,31514.1440280915,NA,NA,NA,53818.3873851509,NA,NA,27131.7850149818,NA,NA,31058.1307572837,20.932809176028,29628.1095643629,NA,NA,NA,NA,NA,NA,58.2458390273503,0,183.745918686647,NA,NA,30874.6315893709,30987.3850742344,34812.5892305151,2.13600093632938,NA,NA,41549.0068113366,27975.6167896567
"Toxicodendron.radicans",136.293947745305,3394.63736142863,190.076922981197,140.907709767777,308278.307903652,16110627.7266527,4932800.93480267,4984155.86385349,163.047125141926,173.187633862092,145.946119025027,111.710000997258,119.405300339213,247.776108614208,177.711443805774,135688.553957698,187.145406760003,143.282478600855,106808.148499467,47676.1440286302,392599.389010804,152.671598776759,290976.105855251,22731.5683489678,NA,1116.53010573189,141.676670104855,138.002748494369,125.079942829576,180.315873904514,116754.194212787,193242.945027871,123.278582042786,486423.149055458,200.959369366049,189.459785493189,23601.8681811195,116.847979884081,164.070466769617,2114432.4487051,NA,137.575548307103,172.52485283769,NA,69.0540798838707,26.5718516479375,NA,1343.52939988152,140.907709767777,51076.1267501619,61627.1248016756,177.379286683886,138.429948681635,NA,NA,105833.302047662,124.950270213632,107197.159968195,3020660.89346696,238593.75556173,454.969508801876,135.781307520586,188.77596093253,2416508.596743,12120.2381662704,180.884619207936,NA,114.677618269652,97.2478506292042,47791.8823259792,190.571356048069,139.540669168526,NA,NA,234.1057026217,575447.331757168,3452937.95019464,NA,123.193142005333,1086.75599527803,13926381.1519817,171.689275383306,140.416429552421,131.594745685381,170.623580935141,19563.3990094739,457.539600735599,1161.88101497265,86.701721059812,165.760919140842,461.647795526129,445.040067086099,1652.42400051275,112.19985718351,141.693758112346,906129.865046947,4531041.63955009,NA,217.061839720274,207.663500233157,308449.772590499,256.978145686252,NA,1770.89392644337,856.112954489144,473557.31530503,10106.1876734088,NA,161.073311521745,236.668903745296,44395864.7037399,124.273633401661,35714.2360163132,132.477626069549,414649.393996009,NA,NA,56456.5972604267,177976.693060718,152.801252548523,78784.1507308253,68493.0909874527,96.8776104697551,141.061501835192,2355.6672726215,73161.5101616033,136.892028007478,130.476629656445,226037.366046355,545.911666520097,404688.121502122,595597.982266218,NA,82.1393116723871,NA,NA,NA,2152.27205618136,NA,NA,3036.73850759438,NA,100.07224267498,986494.862053834,1409589.83482023,493206.703283351,NA,NA,NA,NA,128.006264112347,NA,6535987.65226566,183.745918686647,0,NA,NA,27324.9981734146,65919.0926228019,34289.1377922465,453013.9569944,NA,NA,18092.0030723589,15307.1169930987
"Trifolium.arvense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Trifolium.campestre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"Trifolium.pratense",47463.1421946935,8038.90937482323,247.34202334274,47467.755956716,140477.42449253,9282154.15017253,2124133.98541521,2858282.62646243,88643.7936688071,32575.6274677942,16095.5927477129,47215.138245951,26900.8982762764,142.608739706082,68705.3619887792,50597.3542186652,33512.6906490294,4240692.04859446,35659.6385423004,36082.6526732,207346.277148395,21012.8947326649,110761.884744543,14616.8197473092,NA,13989.0656141582,19384.6920930198,47464.8509954426,22051.8587967982,19377.7677716918,46570.2677113005,92247.8195106092,33552.3068419284,171344.658543379,19379.1434671646,19378.3476758214,121686.164383499,53233.5322704847,16228.806077993,1201447.0405512,NA,33562.7194416441,206350.245828274,NA,49702.3859575269,338.767828493319,515.204450959249,13706.3836120858,47467.755956716,10649.9426845206,18794.5007629486,810685.475281451,25325.1530748023,NA,NA,52425.608240685,18730.6865118437,26115.4307330434,1724658.2765739,76318.9312972664,9900.76423327687,25274.5467238842,25212.3900051766,1375850.78571525,76606.2640571387,19378.3747937979,NA,47441.5258652179,47424.0960975774,12535.965744503,19288.170768921,47466.3889161167,NA,NA,136.245044956553,186235.34782719,1531991.48566338,NA,25793.3747645297,10121.6307929669,7612827.02979269,40175.555904284,47467.2646765006,22518.1304385696,20709.7865893723,42360.1899798663,422742.363229589,12213.9711287772,21119.1241248991,13196.4367114109,92150.1291395951,46881.8081798621,13720.8407510757,24078.178621019,27406.4607468881,503833.226137577,2596677.00684494,NA,11878.6599911646,1580541.66228069,213224.949221883,804.037148191252,NA,143882.191438513,9161.24498624653,196815.561594942,8655.30090058275,NA,166471.251525014,7760.94776169149,20538643.3141139,13170.0419442942,3647.33267311851,47459.3258730178,151067.688123124,NA,NA,26890.8538158143,58428.4556609398,25487.6629914409,18792.5118197897,15967.3815803479,47423.725857418,224.278178306064,1082.33277222772,16613.777877444,47463.7402749557,8884.03793265682,91051.3688297499,13749.2205700684,175115.480935716,212466.707713964,17851.887749341,45056.8737033282,NA,NA,NA,15856.210324981,NA,NA,29246.1555344643,NA,47468.3711249857,289486.039571818,794505.970872625,1685796.32217508,NA,NA,NA,NA,47454.8545110606,NA,4260920.44573402,30874.6315893709,27324.9981734146,NA,NA,0,24656.5039178934,20993.1658034727,242226.647160967,NA,NA,7004.42610936013,13223.6244145113
"Trifolium.repens",114311.460546264,20477.9515843927,182.058257080516,114316.074308287,126568.347346068,9254863.438366,2044499.50565734,2830991.91485456,63171.5950693837,26199.2695244562,44984.0677992662,114063.456597522,67734.5986158011,117.844280185316,67369.768507223,34275.981226729,80781.1045889536,4201378.6331327,40536.5636684286,15924.0701790948,180055.569946179,45205.3386177205,94554.8346094504,41510.683368142,NA,30930.1083203408,46671.6253462089,114313.169347013,57608.7833798563,46668.2495211666,61892.5288613425,64957.1587459238,80821.205853245,152742.869026757,46669.0107021651,46668.7941174821,99613.4887830378,32016.6306809072,40635.2994495728,1174156.32764955,NA,80831.5140034171,169395.034105284,NA,49808.9577208733,81.0637001370205,467.992558779108,33858.4525368074,114316.074308287,6714.38685614614,2553.29952165918,780295.159042057,66883.8078136936,NA,NA,59895.560114449,32391.13023175,26560.6734843025,1697367.56432429,71196.3967888945,38817.852473598,66855.8352423109,59276.9511841225,1348560.07262127,53698.1152250362,46668.8649060027,NA,114289.844216789,114272.414449148,11101.8297634339,46575.0512881506,114314.707267688,NA,NA,111.303338485312,182753.196479935,1627083.80903061,NA,67130.9367951167,23833.3740695599,7591687.74136837,27871.5361654637,114315.583028071,57851.9862216802,35224.0198652199,26885.9895425117,404243.472570783,29088.3786233437,46579.0209076843,31720.9213994583,94621.8763270673,113730.126531433,34474.6745056477,66205.930614565,66001.1113546541,476542.514632969,2569386.2948994,NA,46499.2098733106,1541450.39536306,184193.419990711,847.805183995066,NA,113247.587865213,22013.3812267665,175676.245964122,51118.8458364511,NA,131351.251364997,8713.73122038895,21295417.0649656,30558.016013177,13086.3483761129,114307.644224589,129136.026517576,NA,NA,8497.72593743981,28532.9930051392,32996.5902727181,26431.3088276044,1613.61823490564,114272.044208989,33.4259500502344,1200.58978914111,16177.3420710746,114312.058626527,20893.8262916088,73074.379800256,31741.4977283318,162138.968063557,201946.534615428,22644.1494777159,40776.0601437324,NA,NA,NA,40433.136004931,NA,NA,21438.7837005517,NA,114316.689476557,291473.698324506,767215.2558254,1693168.19397125,NA,NA,NA,NA,114303.172862631,NA,4235654.15291163,30987.3850742344,65919.0926228019,NA,NA,24656.5039178934,0,26478.6788679022,214935.939607141,NA,NA,22276.7063288756,40728.1647901315
"Urtica.dioica",4.76328208801452,13103.3051186578,42074.8862865008,0.149520065543057,203072.978855901,16110727.4756077,2576174.84073654,4984255.62833758,76379.5983344686,17695.4500457316,25705.4222617039,252.767230830578,3163.67405838993,703.790948511168,56681.831117685,80823.9690423183,506.405842354086,4991043.50894608,63014.0629651187,24023.224273027,392699.3933877,27942.5487503601,146609.429713392,20305.2333414833,NA,19549.0981803078,461.330190393768,3.05448133895102,2520.47636465478,474.098424568637,33611.3555979136,193343.107565539,12.6414697970577,201202.348681624,497.657087040112,484.365909117916,123322.133727263,41813.3672389439,3677.85236967947,2114532.2416104,NA,57.351676428099,172283.20562243,NA,51150.095276614,59362.0387141053,300.445400022778,911.389288227854,0.149520065543057,31859.4067835705,49294.3793143992,830099.897153671,682.801805792294,NA,NA,33555.8789999871,13891.720543173,38651.2196156944,3020760.66874278,97838.011104754,23524.0224419388,824.798325577078,5131.87035124743,2416608.38246391,60126.8179874651,474.094765902609,NA,26.3796115636679,43.8093792041156,51051.8538950336,728.474047373483,1.51656066479386,NA,NA,690.12054251866,250533.182436704,1891370.93261875,NA,601.482957712152,13957.7477917003,9847524.05417348,28812.3018208237,0.640800280898815,992.464815214085,16539.9237958631,25718.7525626451,490544.776500035,16716.5739110433,26731.1278656433,15371.1191673184,113496.051540707,586.097296919419,17357.5100913661,5380.77494642231,48.1046720060742,906229.722976892,4531141.40506939,NA,24867.252488758,1757774.15057185,267305.13318967,19852.5498287327,NA,158188.409306912,12448.26068382,273466.351139433,37190.8889231689,NA,135192.014407638,1495.5974272114,25632018.2983724,18104.1237101421,28380.9786995518,8.57960376377102,182090.914904328,NA,NA,33865.3933709065,178117.750290551,17450.1921037726,43056.6745317838,41405.3061736978,44.1796193635647,59247.549063918,28768.2019904045,26246.925205823,4.1652018258423,11637.092869344,143024.905325182,21338.6127543724,256010.529113523,243262.716511781,6859.18311086171,37331.4900193345,NA,NA,NA,20105.9908639011,NA,NA,18506.8456792121,NA,0.465648204119805,349033.338864627,1409689.6515341,1754354.66359118,NA,NA,NA,NA,13.0509657209725,NA,6536159.48388448,34812.5892305151,34289.1377922465,NA,NA,20993.1658034727,26478.6788679022,0,453113.939785304,NA,NA,20430.2880134444,20630.9718976032
"Veronica.americana",640794.72729638,240785.031294157,17091.6444461907,640799.341058403,40473.6418684752,9039927.54428865,3226469.26877892,2422043.79383757,453099.618635423,453090.420415999,453044.891495234,640546.723347638,640777.838648974,5407.38533647116,453042.154685097,153318.003013303,453060.776694911,19882.2330985736,186023.112394507,234937.572319022,34880.3830516901,453106.835118795,55796.9857663084,452944.54509515,NA,241558.483835093,640800.11001874,640796.436097129,640783.513291465,243281.141592053,453101.29180402,140176.598793983,640781.711930678,258185.739791336,242198.837661753,242505.324590975,244860.255325047,453107.909265116,243091.579091019,959220.432639838,NA,640796.008896942,453111.396592026,NA,251.108270074882,NA,NA,451679.966747281,640799.341058403,225443.218656608,217989.602245872,453113.822704923,640796.863297317,NA,NA,453102.02030818,453066.838365448,185747.948693601,1482431.66879036,92836.4893123753,453108.881663651,640794.214656156,453077.854043027,1133624.17872967,453110.70119014,242501.403202346,NA,640773.110966905,640755.681199264,227753.998220051,452945.967597551,640797.974017804,NA,NA,6976.83356186745,145353.134733318,2180046.65711008,NA,640781.62649064,243316.521573895,8874811.06992618,242205.161935866,640798.849778188,640790.028094321,453112.834464443,453112.888052055,453112.418411446,453059.171927952,640551.714469854,453109.457256316,673.894055377198,640213.393281549,640789.814494227,640770.633205819,640800.127106747,261606.603403248,2180691.67874014,NA,453113.423522792,453113.306805532,43441.7670312954,508.368222846393,NA,453113.180380918,453103.231453982,11860.7344691508,235727.885453942,NA,453093.423910838,24611.942994586,31131069.2436288,369959.663394261,236297.622258578,640790.910974705,36236.5527002095,NA,NA,221631.435000619,206917.604208075,453060.199870513,205839.083475939,213153.031191501,640755.310959105,NA,NA,209815.178571591,640795.325376643,452969.808547764,122351.666794294,242795.02844309,30292.7012482778,79450.3547707336,NA,453105.435048188,NA,NA,NA,640797.888577766,NA,NA,452911.594522313,NA,640799.956226673,403669.646487968,511642.55823368,87202.0920170956,NA,NA,NA,NA,640786.439612748,NA,4036662.84764106,2.13600093632938,453013.9569944,NA,NA,242226.647160967,214935.939607141,453113.939785304,0,NA,NA,231628.714696821,452019.898788986
